timestamp,queue,policy,payload_size,capacity,producers,consumers,push_ops,pop_ops,warmup_ops,throughput,push_avg_ns,push_p50_ns,push_p95_ns,push_p999_ns,push_min_ns,push_max_ns,pop_avg_ns,pop_p50_ns,pop_p95_ns,pop_p999_ns,pop_min_ns,pop_max_ns
2026-05-02 18:42:39,MPSC,Blocking,16,16384,2,1,1000000,1000000,200000,1.95374e+07,165.003,106,318,531,0,134451,64.2923,106,106,213,0,106776
2026-05-02 18:42:39,Mutex,Baseline,16,16384,2,1,1000000,1000000,200000,179190,16448.5,90,114321,179997,0,1399950,208.72,90,450,31704,0,652941
2026-05-02 18:42:39,MPSC,Try,16,16384,4,1,1000000,1000000,200000,1.417e+07,498.099,294,1566,6166,0,184597,106.613,98,196,391,0,181759
2026-05-02 18:42:39,MPSC,Blocking,16,16384,4,1,1000000,1000000,200000,1.81566e+07,380.623,294,783,2251,0,125186,69.706,98,195,294,0,102184
2026-05-02 18:42:39,Mutex,Baseline,16,16384,4,1,1000000,1000000,200000,145872,37715.5,98,307336,1977317,0,11041342,272.363,98,489,41794,0,1011248
2026-05-02 18:42:39,MPSC,Try,16,16384,8,1,1000000,1000000,200000,1.08276e+07,1314.47,588,4600,22218,0,5974453,139.397,98,294,685,0,1780689
2026-05-02 18:42:39,MPSC,Blocking,16,16384,8,1,1000000,1000000,200000,1.5998e+07,895.152,783,1860,18792,0,596858,69.9862,98,195,294,0,414610
2026-05-02 18:42:39,Mutex,Baseline,16,16384,8,1,1000000,1000000,200000,39878.6,322782,224727,977797,3919301,0,16467844,236.831,98,720,13678,0,828021
2026-05-02 18:42:39,MPSC,Try,16,16384,2,1,5000000,5000000,200000,1.90561e+07,181.146,106,530,2227,0,227231,78.1882,106,212,213,0,123000
2026-05-02 18:42:39,MPSC,Blocking,16,16384,2,1,5000000,5000000,200000,2.40471e+07,136.961,106,212,530,0,172623,55.119,0,106,212,0,126923
2026-05-02 18:42:39,Mutex,Baseline,16,16384,2,1,5000000,5000000,200000,185302,15891.3,98,106393,172558,0,8589352,193.095,90,392,18010,0,1903410
2026-05-02 18:42:39,MPSC,Try,16,16384,4,1,5000000,5000000,200000,1.38305e+07,526.76,318,1697,6150,0,832792,107.811,106,212,319,0,265297
