timestamp,queue,policy,payload_size,capacity,producers,consumers,push_ops,pop_ops,warmup_ops,throughput,push_avg_ns,push_p50_ns,push_p95_ns,push_p999_ns,push_min_ns,push_max_ns,pop_avg_ns,pop_p50_ns,pop_p95_ns,pop_p999_ns,pop_min_ns,pop_max_ns
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,2,100000,100000,200000,138286,178.119,98,395,13707,0,260828,21311,99,103443,173261,0,524318
2026-05-02 16:44:37,SPMC,Try,16,16384,1,4,100000,100000,200000,1.58729e+07,81.5535,98,197,296,0,24554,397.683,198,1282,4832,0,35106
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,4,100000,100000,200000,1.84378e+07,82.7392,98,197,296,0,90032,386.464,296,888,2268,0,93386
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,4,100000,100000,200000,77726.7,185.447,100,300,13105,0,743592,69854.2,100,270406,3515282,0,11671187
2026-05-02 16:44:37,SPMC,Try,16,16384,1,8,100000,100000,200000,1.25652e+07,105.728,100,201,500,0,38215,1061.79,600,3502,13505,0,132652
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,8,100000,100000,200000,1.46088e+07,90.3526,100,200,500,0,78431,763.994,200,2801,36015,0,1144449
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,8,100000,100000,200000,41199.3,184.177,98,384,11248,0,119500,309131,185180,899544,4736498,0,30511376
2026-05-02 16:44:37,SPMC,Try,16,16384,1,2,1000000,1000000,200000,2.31943e+07,53.2954,96,97,193,0,71720,145.111,96,289,1250,0,91427
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,2,1000000,1000000,200000,2.66346e+07,48.9703,0,97,193,0,104502,117.966,96,193,961,0,132190
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,2,1000000,1000000,200000,197221,161.144,96,386,11537,0,145574,14872.2,96,96100,161993,0,631200
2026-05-02 16:44:37,SPMC,Try,16,16384,1,4,1000000,1000000,200000,1.6948e+07,86.1769,96,193,290,0,254080,410.02,194,1351,4537,0,109277
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,4,1000000,1000000,200000,1.97106e+07,76.546,96,193,290,0,43151,366.554,289,965,7337,0,121730
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,4,1000000,1000000,200000,90816.7,196.776,98,296,26400,0,714276,59871.9,99,244715,2484647,0,19272640
2026-05-02 16:44:37,SPMC,Try,16,16384,1,8,1000000,1000000,200000,1.23208e+07,124.163,100,299,598,0,716714,1173.55,697,3784,13844,0,375488
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,8,1000000,1000000,200000,1.46462e+07,101.448,100,200,498,0,101790,1010.74,398,2390,61054,0,450885
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,8,1000000,1000000,200000,43756,160.38,99,295,1571,0,344542,294923,206065,806993,4644897,0,24098267
2026-05-02 16:44:37,SPMC,Try,16,16384,1,2,5000000,5000000,200000,2.28778e+07,60.6268,98,99,197,0,77585,147.162,99,393,1573,0,274940
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,2,5000000,5000000,200000,2.9317e+07,46.6845,0,99,197,0,287232,111.945,98,197,393,0,294311
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,2,5000000,5000000,200000,169211,180.698,97,400,12762,0,1474329,17360.4,98,109579,178376,0,3921515
2026-05-02 16:44:37,SPMC,Try,16,16384,1,4,5000000,5000000,200000,1.47409e+07,104.322,98,196,390,0,685282,475.136,293,1561,6441,0,333663
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,4,5000000,5000000,200000,1.8639e+07,77.6991,97,195,293,0,285355,392.514,196,1074,7807,0,699335
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,4,5000000,5000000,200000,80793,194.624,98,296,19477,0,733517,67087.5,99,260978,2732687,0,24239695
2026-05-02 16:44:37,SPMC,Try,16,16384,1,8,5000000,5000000,200000,8.81159e+06,172.158,99,296,787,0,5247810,1724.26,885,4721,28524,0,10826300
2026-05-02 16:44:37,SPMC,Blocking,16,16384,1,8,5000000,5000000,200000,1.2504e+07,121.732,98,295,591,0,366974,1151.54,394,2754,67572,0,703754
2026-05-02 16:44:37,Mutex,Baseline,16,16384,1,8,5000000,5000000,200000,41042.8,176.797,99,299,8387,0,1385536,313890,255751,892741,4746733,0,29683995
2026-05-02 16:44:37,SPMC,Try,64,256,1,2,100000,100000,200000,2.00246e+07,75.7321,98,99,197,0,32507,159.986,99,295,1080,0,61281
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,2,100000,100000,200000,2.23247e+07,60.7156,98,99,295,0,49595,109.07,98,197,1277,0,62460
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,2,100000,100000,200000,117366,236.102,98,589,28185,0,318879,25053.3,98,95261,218708,0,894965
2026-05-02 16:44:37,SPMC,Try,64,256,1,4,100000,100000,200000,1.57618e+07,100.758,98,197,295,0,60202,416.013,295,1178,4321,0,46747
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,4,100000,100000,200000,2.26886e+07,60.3802,98,99,295,0,108421,254.989,99,688,7464,0,96244
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,4,100000,100000,200000,57068.6,227.106,98,591,28195,0,367369,93599.2,788,237171,3252490,0,14221993
2026-05-02 16:44:37,SPMC,Try,64,256,1,8,100000,100000,200000,1.56378e+07,91.058,99,199,397,0,28492,815.136,397,2681,19955,0,304681
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,8,100000,100000,200000,1.61329e+07,98.2502,99,199,497,0,53113,811.165,297,3474,23529,0,91037
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,8,100000,100000,200000,47650.8,199.895,95,662,1607,0,315942,269587,150547,756805,4364465,0,22155953
2026-05-02 16:44:37,SPMC,Try,64,256,1,2,1000000,1000000,200000,2.15855e+07,71.3156,94,95,190,0,112911,157.761,95,284,1229,0,124258
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,2,1000000,1000000,200000,2.8734e+07,49.1692,0,95,189,0,81515,115.724,95,189,378,0,73856
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,2,1000000,1000000,200000,130774,227.78,98,492,28846,0,700186,22499.7,98,94907,187003,0,1050083
2026-05-02 16:44:37,SPMC,Try,64,256,1,4,1000000,1000000,200000,1.59987e+07,97.9199,98,197,296,0,149055,426.299,295,1280,5710,0,121588
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,4,1000000,1000000,200000,1.83051e+07,81.3185,98,197,296,0,88212,377.72,197,985,7286,0,718203
